Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,SalaryPerYear,SatisfactionScore,DistanceIncomeRatio
35,0,1,10,4,3,1,3,2,6142,3,3,5,1023.6666666666666,2.3333333333333335,1.62813415825464
39,0,2,6,3,3,4,3,1,8237,2,3,7,1029.625,3.3333333333333335,0.7284205414592692
29,0,1,2,1,1,1,4,0,8853,1,4,6,1264.7142857142858,3.0,0.22591212018524795
50,0,2,9,3,2,3,3,1,19331,4,3,1,9665.5,3.0,0.4655734312761885
23,0,1,10,3,5,4,3,1,2073,2,3,2,691.0,3.3333333333333335,4.82392667631452
36,0,1,6,4,1,1,1,1,5562,3,3,3,1390.5,1.6666666666666667,1.0787486515641855
42,0,1,9,2,4,4,4,2,19613,8,3,1,9806.5,3.6666666666666665,0.4588793147402233
35,0,1,28,3,1,2,3,1,3407,1,2,10,309.72727272727275,2.3333333333333335,8.218373936014089
34,0,1,10,4,5,4,3,1,5063,1,2,8,562.5555555555555,3.0,1.9751135690302193
40,0,2,14,2,1,4,1,1,4639,1,3,5,773.1666666666666,2.6666666666666665,3.017891787023065
43,0,1,27,3,5,4,2,0,4876,5,3,6,696.5714285714286,3.0,5.537325676784249
35,0,1,7,2,1,3,4,1,2690,1,2,1,1345.0,3.0,2.6022304832713754
46,0,2,1,4,1,4,1,2,17567,1,1,26,650.6296296296297,2.0,0.05692491603574885
28,1,1,24,3,3,3,2,1,2408,1,3,1,1204.0,2.6666666666666665,9.966777408637874
22,0,1,26,2,4,2,3,1,2814,1,2,4,562.8,2.3333333333333335,9.23951670220327
50,0,1,20,5,3,2,3,1,11245,2,3,30,362.741935483871,2.6666666666666665,1.778568252556692
32,0,1,5,4,4,2,4,1,3312,3,3,3,828.0,3.0,1.5096618357487923
44,0,1,7,3,3,2,4,0,19049,0,2,22,828.2173913043479,2.6666666666666665,0.3674733581815319
30,0,1,7,3,3,2,2,1,2141,1,2,6,305.85714285714283,2.0,3.269500233535731
45,0,1,5,5,3,3,1,2,5769,1,3,10,524.4545454545455,2.3333333333333335,0.8667013347200555
45,0,2,26,3,2,1,1,1,4385,1,3,10,398.6363636363636,1.6666666666666667,5.929304446978335
31,0,2,2,4,4,4,1,2,5332,7,3,5,888.6666666666666,2.6666666666666665,0.37509377344336087
36,0,1,12,4,1,3,3,1,4663,9,3,3,1165.75,3.0,2.573450568303667
34,0,1,10,4,1,3,4,0,4724,1,3,9,472.4,3.3333333333333335,2.1168501270110074
49,0,1,25,4,1,3,1,1,3211,1,2,9,321.1,2.0,7.785736530675802
39,0,1,10,5,3,2,1,1,5377,2,3,7,672.125,2.0,1.859773107680863
27,0,1,19,3,4,4,1,0,4066,1,3,7,508.25,2.6666666666666665,4.672897196261682
35,0,1,18,5,1,2,1,1,5208,1,3,16,306.3529411764706,2.0,3.456221198156682
28,0,1,27,3,3,2,1,0,4877,0,2,5,812.8333333333334,1.6666666666666667,5.536190280910396
21,0,1,5,1,3,3,4,2,3117,1,3,2,1039.0,3.3333333333333335,1.6041065126724414
18,1,2,3,2,3,2,4,2,1569,1,4,0,1569.0,3.3333333333333335,1.9120458891013385
47,0,0,26,4,1,4,3,1,19658,3,3,5,3276.3333333333335,3.3333333333333335,1.3226167463628038
39,0,1,3,2,3,3,3,0,3069,0,3,10,279.0,3.0,0.9775171065493646
40,0,1,15,3,1,1,3,1,10435,1,3,18,549.2105263157895,2.3333333333333335,1.4374700527072353
35,0,1,8,4,1,3,3,1,4148,1,3,14,276.53333333333336,3.0,1.9286403085824495
37,0,1,19,3,1,3,3,1,5768,3,2,4,1153.6,2.6666666666666665,3.2940360610263526
39,0,1,4,3,3,1,3,2,5042,0,1,9,504.2,1.6666666666666667,0.7933359777865927
45,0,1,2,2,4,4,4,0,5770,1,3,10,524.5454545454545,3.6666666666666665,0.3466204506065858
38,0,1,2,2,3,4,3,1,7756,3,4,5,1292.6666666666667,3.6666666666666665,0.25786487880350695
35,1,2,10,3,3,4,1,1,10306,9,3,13,736.1428571428571,2.6666666666666665,0.9703085581214828
37,0,1,10,3,3,2,2,1,3936,1,1,8,437.3333333333333,1.6666666666666667,2.540650406504065
40,0,1,16,3,1,3,4,2,7945,6,2,4,1589.0,3.0,2.013845185651353
44,0,0,1,5,0,1,4,1,5743,4,3,10,522.0909090909091,2.6666666666666665,0.17412502176562772
48,0,1,4,5,3,3,4,1,15202,2,3,2,5067.333333333333,3.3333333333333335,0.26312327325351925
35,1,2,15,2,3,1,4,0,5440,6,2,2,1813.3333333333333,2.3333333333333335,2.7573529411764706
24,0,1,2,1,5,1,4,2,3760,1,3,6,537.1428571428571,2.6666666666666665,0.5319148936170213
27,0,1,8,3,3,2,3,1,3517,7,3,3,879.25,2.6666666666666665,2.2746659084446974
27,0,1,2,3,3,4,4,2,2580,2,2,4,516.0,3.3333333333333335,0.7751937984496123
40,1,1,7,3,1,1,1,2,2166,3,1,4,433.2,1.0,3.231763619575254
29,0,2,10,3,3,3,3,2,5869,9,3,5,978.1666666666666,3.0,1.7038677798602828
36,0,1,5,4,1,2,1,1,8008,4,3,3,2002.0,2.0,0.6243756243756244
25,0,1,2,1,1,4,3,0,5206,1,3,7,650.75,3.3333333333333335,0.384172109104879
39,0,1,12,3,3,4,2,1,5295,4,3,5,882.5,3.0,2.26628895184136
49,0,1,22,4,4,1,2,1,16413,3,3,4,3282.6,2.0,1.3404009017242429
50,0,1,17,5,1,4,1,0,13269,5,3,14,884.6,2.6666666666666665,1.2811817017107543
20,0,2,2,3,3,3,3,2,2783,1,3,2,927.6666666666666,3.0,0.7186489399928135
34,0,1,3,3,1,4,2,0,5433,1,3,11,452.75,3.0,0.5521811154058531
36,0,1,7,3,1,1,2,2,2013,2,3,4,402.6,2.0,3.477396920019871
49,0,1,6,1,1,3,3,1,13966,2,3,15,872.875,3.0,0.429614778748389
36,0,1,1,4,3,4,3,1,4374,0,3,3,1093.5,3.3333333333333335,0.2286236854138089
36,0,1,3,2,1,4,1,0,6842,6,3,5,1140.3333333333333,2.6666666666666665,0.43846828412744815
54,0,1,22,5,3,2,3,1,17426,3,3,10,1584.1818181818182,2.6666666666666665,1.262481349707334
43,0,1,15,2,1,3,3,1,17603,1,3,14,1173.5333333333333,3.0,0.8521274782707492
35,1,2,12,4,4,4,4,2,4581,3,4,11,381.75,4.0,2.619515389652914
38,0,1,1,3,1,4,4,1,4735,7,4,13,338.2142857142857,4.0,0.21119324181626187
29,0,2,5,3,3,1,2,0,4187,1,2,10,380.6363636363636,1.6666666666666667,1.1941724385001193
33,0,2,2,4,3,4,4,0,5505,1,3,6,786.4285714285714,3.6666666666666665,0.36330608537693004
32,0,1,2,3,3,4,2,0,5470,0,2,9,547.0,2.6666666666666665,0.3656307129798903
31,0,2,5,4,1,1,4,1,5476,1,3,10,497.8181818181818,2.6666666666666665,0.9130752373995618
49,0,1,16,3,3,4,1,0,2587,4,2,2,862.3333333333334,2.3333333333333335,6.184770003865481
38,0,1,2,3,3,4,2,2,2440,1,3,4,488.0,3.0,0.819672131147541
47,0,2,2,4,1,2,2,0,15972,6,3,3,3993.0,2.3333333333333335,0.12521913348359628
49,0,1,1,3,1,3,3,2,15379,4,3,8,1708.7777777777778,3.0,0.06502373366278692
41,0,2,23,2,1,4,3,2,7082,3,3,2,2360.6666666666665,3.3333333333333335,3.247670149675233
20,0,2,9,1,1,4,1,2,2728,1,3,2,909.3333333333334,2.6666666666666665,3.2991202346041053
33,0,2,16,3,1,3,4,0,5368,1,3,6,766.8571428571429,3.3333333333333335,2.9806259314456036
36,0,1,26,4,1,1,3,1,5347,6,2,3,1336.75,2.0,4.862539741911352
44,0,0,1,3,1,3,4,0,3195,4,3,2,1065.0,3.3333333333333335,0.3129890453834116
23,1,1,8,1,3,4,3,2,3989,1,3,5,664.8333333333334,3.3333333333333335,2.0055151667084483
38,0,1,4,2,3,4,3,1,3306,7,2,0,3306.0,3.0,1.2099213551119177
53,0,1,24,4,3,2,4,1,7005,3,3,4,1401.0,3.0,3.4261241970021414
48,1,2,7,2,3,4,3,1,2655,2,3,9,265.5,3.3333333333333335,2.6365348399246704
32,1,1,2,4,1,4,2,2,1393,1,3,1,696.5,3.0,1.4357501794687724
26,0,1,7,3,3,4,4,2,2570,1,3,7,321.25,3.6666666666666665,2.7237354085603114
55,0,1,22,3,5,1,2,0,3537,5,3,4,707.4,2.0,6.219960418433701
34,0,1,5,2,3,2,4,1,3986,1,4,15,249.125,3.3333333333333335,1.2543903662819869
60,0,1,1,4,3,3,4,0,10883,3,4,1,5441.5,3.6666666666666665,0.0918864283745291
33,0,1,21,3,3,2,2,1,2028,1,3,14,135.2,2.3333333333333335,10.355029585798816
37,0,2,1,4,3,3,4,0,9525,1,2,6,1360.7142857142858,3.0,0.10498687664041995
34,0,1,19,3,1,2,4,1,2929,1,3,10,266.27272727272725,3.0,6.486855582109936
23,1,2,7,3,1,3,4,0,2275,1,3,3,568.75,3.3333333333333335,3.076923076923077
44,0,1,2,3,1,3,4,1,7879,1,3,8,875.4444444444445,3.3333333333333335,0.2538393197106232
35,0,1,2,4,3,1,4,2,4930,0,4,5,821.6666666666666,3.0,0.40567951318458423
43,0,2,2,3,3,4,4,1,7847,1,3,10,713.3636363636364,3.6666666666666665,0.2548744743213967
24,0,1,9,3,3,3,3,1,4401,1,3,5,733.5,3.0,2.044989775051125
41,0,2,6,3,2,4,3,2,9241,1,3,10,840.0909090909091,3.3333333333333335,0.6492803809111568
29,0,1,9,4,3,4,3,1,2974,9,3,5,495.6666666666667,3.3333333333333335,3.026227303295225
36,0,2,2,4,1,3,4,2,4502,3,2,13,321.57142857142856,3.0,0.44424700133274103
45,0,1,1,1,1,3,3,1,10748,3,2,23,447.8333333333333,2.6666666666666665,0.09304056568663938
24,1,0,22,1,0,4,3,1,1555,1,3,1,777.5,3.3333333333333335,14.14790996784566
47,1,2,9,3,1,3,3,1,12936,7,1,23,539.0,2.3333333333333335,0.6957328385899815
26,0,1,17,4,3,4,3,1,2305,1,4,3,576.25,3.6666666666666665,7.37527114967462
45,0,1,28,2,5,4,2,2,16704,1,3,21,759.2727272727273,3.0,1.6762452107279693
32,0,1,10,3,1,1,3,1,3433,6,2,5,572.1666666666666,2.0,2.912904165452957
31,0,1,2,4,1,2,3,1,3477,1,4,5,579.5,3.0,0.5752085130859937
41,0,0,4,3,0,3,2,1,6430,6,3,3,1607.5,2.6666666666666665,0.6220839813374806
40,0,1,8,2,1,2,1,1,6516,2,3,1,3258.0,2.0,1.2277470841006752
24,0,1,29,1,3,2,1,0,3907,1,4,6,558.1428571428571,2.3333333333333335,7.4225748656257995
46,0,1,13,4,1,3,2,2,5562,6,3,10,505.6363636363636,2.6666666666666665,2.3372887450557354
35,0,1,27,4,1,4,3,1,6883,2,3,7,860.375,3.3333333333333335,3.9227081214586663
30,0,1,16,1,1,2,4,1,2862,1,2,10,260.1818181818182,2.6666666666666665,5.590496156533892
47,0,2,2,4,2,3,2,1,4978,7,1,1,2489.0,2.0,0.40176777822418647
46,0,2,2,3,1,3,4,0,10368,4,2,10,942.5454545454545,3.0,0.19290123456790123
36,1,2,13,5,2,2,1,0,6134,5,3,2,2044.6666666666667,2.0,2.119334854907075
32,1,2,1,2,1,1,2,2,6735,6,3,0,6735.0,2.0,0.14847809948032664
23,0,1,4,1,3,3,2,2,3295,1,1,3,823.75,2.0,1.2139605462822458
31,0,1,24,1,5,4,4,2,5238,2,2,5,873.0,3.3333333333333335,4.581901489117984
39,0,1,1,3,1,4,4,1,6472,1,3,9,647.2,3.6666666666666665,0.1545117428924598
32,0,2,19,3,1,4,3,1,9610,3,1,4,1922.0,2.6666666666666665,1.9771071800208118
40,0,2,7,4,3,2,2,2,19833,1,2,21,901.5,2.0,0.3529471083547623
45,0,0,4,3,1,3,3,1,9756,4,4,5,1626.0,3.3333333333333335,0.4100041000410004
30,0,1,2,4,5,4,1,2,4968,0,3,9,496.8,2.6666666666666665,0.4025764895330113
24,0,0,10,3,3,1,4,1,2145,0,3,2,715.0,2.6666666666666665,4.662004662004662
30,1,0,8,3,0,3,4,0,2180,6,2,4,436.0,3.0,3.6697247706422016
31,0,2,5,3,5,1,3,1,8346,1,3,5,1391.0,2.3333333333333335,0.5990893841361131
27,0,1,8,3,3,3,4,2,3445,1,2,6,492.14285714285717,3.0,2.3222060957910013
29,1,2,9,3,2,2,2,2,2760,1,3,2,920.0,2.3333333333333335,3.2608695652173916
29,0,1,1,3,1,4,3,2,6294,8,4,3,1573.5,3.6666666666666665,0.15888147442008263
30,0,2,15,2,2,3,1,0,7140,2,3,7,892.5,2.3333333333333335,2.100840336134454
34,0,1,2,4,3,4,4,1,2932,0,3,5,488.6666666666667,3.6666666666666665,0.6821282401091405
33,0,2,2,3,2,4,2,2,5147,8,2,11,428.9166666666667,2.6666666666666665,0.38857586943850786
49,0,2,11,4,2,4,4,2,4507,3,4,5,751.1666666666666,4.0,2.440647881073885
33,1,2,16,3,1,1,1,2,8564,2,2,0,8564.0,1.3333333333333333,1.8682858477347033
38,0,1,2,2,3,3,2,1,2468,4,2,6,352.57142857142856,2.3333333333333335,0.8103727714748784
31,1,2,16,4,2,1,3,1,8161,2,3,1,4080.5,2.3333333333333335,1.9605440509741454
29,0,1,4,3,5,4,1,0,2109,1,3,1,1054.5,2.6666666666666665,1.896633475580844
30,0,1,16,3,1,3,3,1,5294,3,3,7,661.75,3.0,3.022289384208538
32,0,1,5,4,5,2,2,2,2718,2,3,7,339.75,2.3333333333333335,1.839587932303164
38,0,1,18,3,3,2,4,1,5811,3,3,1,2905.5,3.0,3.0975735673722253
43,1,1,17,3,5,3,3,1,2437,9,3,1,1218.5,3.0,6.975789905621666
42,0,1,12,3,3,2,2,0,2766,8,2,5,461.0,2.0,4.3383947939262475
55,0,1,2,3,3,3,1,1,19038,8,3,1,9519.0,2.3333333333333335,0.10505305179115453
33,0,1,4,3,5,4,2,0,3055,5,2,9,305.5,2.6666666666666665,1.3093289689034369
41,0,1,9,4,1,3,1,0,2289,1,3,5,381.5,2.3333333333333335,3.931847968545216
34,0,2,10,3,1,4,3,0,4001,1,3,15,250.0625,3.3333333333333335,2.499375156210947
53,0,1,1,4,3,1,3,1,12965,4,2,3,3241.25,2.0,0.07713073659853452
43,0,0,2,3,1,2,4,2,3539,0,3,9,353.9,3.0,0.5651313930488838
34,0,2,3,2,1,4,4,2,6029,5,3,2,2009.6666666666667,3.6666666666666665,0.4975949577044286
21,1,2,7,1,2,2,2,2,2679,1,3,1,1339.5,2.3333333333333335,2.612915266890631
38,0,1,6,2,4,4,3,1,3702,1,3,5,617.0,3.3333333333333335,1.6207455429497568
22,1,1,8,1,3,3,1,1,2398,1,3,1,1199.0,2.3333333333333335,3.3361134278565467
31,0,2,29,4,2,1,4,1,5468,1,3,12,420.61538461538464,2.6666666666666665,5.303584491587418
51,0,1,3,3,5,1,3,1,13116,2,3,2,4372.0,2.3333333333333335,0.22872827081427266
37,0,2,9,2,2,2,2,1,4189,1,3,5,698.1666666666666,2.3333333333333335,2.1484841250895204
46,0,1,2,4,3,3,4,0,19328,7,3,2,6442.666666666667,3.3333333333333335,0.10347682119205298
36,0,1,10,3,1,4,1,1,8321,7,3,12,640.0769230769231,2.6666666666666665,1.2017786323759163
44,1,1,1,2,3,3,2,0,2342,1,2,5,390.3333333333333,2.3333333333333335,0.4269854824935952
37,0,0,8,2,4,3,2,0,4071,2,2,10,370.09090909090907,2.3333333333333335,1.9651191353475805
35,1,2,27,3,1,3,4,2,5813,1,3,10,528.4545454545455,3.3333333333333335,4.644761740925512
33,0,1,8,4,1,4,1,1,3143,6,3,10,285.72727272727275,2.6666666666666665,2.5453388482341714
28,0,1,1,3,1,3,4,1,2044,1,4,5,340.6666666666667,3.6666666666666665,0.4892367906066536
39,0,1,10,1,3,3,3,2,13464,7,3,4,2692.8,3.0,0.7427213309566251
46,0,2,26,2,1,2,2,2,7991,8,3,2,2663.6666666666665,2.3333333333333335,3.2536603679139033
40,0,1,2,2,1,3,1,1,3377,4,2,4,675.4,2.0,0.5922416345869115
42,0,1,13,3,3,2,1,1,5538,5,2,0,5538.0,1.6666666666666667,2.3474178403755865
35,0,1,2,2,3,2,4,0,5762,2,3,7,720.25,3.0,0.3471017007983339
38,0,0,2,3,0,1,2,0,2592,5,3,11,216.0,2.0,0.7716049382716049
34,1,1,9,4,1,4,1,1,5346,4,2,7,668.25,2.3333333333333335,1.6835016835016834
37,1,1,10,4,3,4,1,2,4213,1,1,10,383.0,2.0,2.3736055067647754
39,0,2,20,3,1,3,4,0,4127,2,3,2,1375.6666666666667,3.3333333333333335,4.8461352071722805
43,0,1,9,3,1,1,3,2,2438,4,2,3,609.5,2.0,3.6915504511894994
41,0,1,5,3,1,2,2,2,6870,3,1,3,1717.5,1.6666666666666667,0.727802037845706
41,0,2,4,1,2,3,3,0,10447,0,4,22,454.2173913043478,3.3333333333333335,0.3828850387671102
30,0,1,10,3,3,1,3,2,9667,9,3,7,1208.375,2.3333333333333335,1.0344470880314471
26,1,0,20,2,3,4,2,1,2148,0,3,5,358.0,3.0,9.310986964618248
46,1,1,21,2,3,4,2,1,8926,4,4,9,892.6,3.3333333333333335,2.3526775711404886
40,0,1,1,3,1,3,4,0,6513,4,3,5,1085.5,3.3333333333333335,0.15353907569476433
34,0,2,8,2,5,2,3,1,6799,1,3,10,618.0909090909091,2.6666666666666665,1.1766436240623621
58,0,2,2,3,3,2,2,0,16291,4,2,16,958.2941176470588,2.0,0.12276717205819164
35,0,1,23,4,3,2,3,1,2705,0,4,5,450.8333333333333,3.0,8.502772643253234
47,0,1,4,3,1,3,2,0,10333,8,3,22,449.2608695652174,2.6666666666666665,0.3871092615890835
40,0,1,12,3,1,2,1,0,4448,2,3,7,556.0,2.0,2.6978417266187047
54,0,1,7,4,3,4,4,1,6854,4,2,7,856.75,3.3333333333333335,1.0213014298220018
31,0,2,7,4,2,1,1,1,9637,2,3,3,2409.25,1.6666666666666667,0.7263671266991802
28,0,1,1,3,3,3,1,1,3591,1,3,3,897.75,2.3333333333333335,0.278473962684489
38,0,2,2,4,2,2,4,1,5405,2,2,4,1081.0,2.6666666666666665,0.3700277520814061
26,0,2,10,3,3,3,4,2,4684,1,3,5,780.6666666666666,3.3333333333333335,2.134927412467976
58,0,1,15,4,1,1,3,1,15787,2,3,2,5262.333333333333,2.3333333333333335,0.9501488566542091
18,0,1,14,3,3,2,3,2,1514,1,1,0,1514.0,2.0,9.247027741083222
31,1,0,18,5,0,4,1,1,2956,0,3,1,1478.0,2.6666666666666665,6.089309878213802
29,1,0,13,3,0,1,1,0,2335,4,3,2,778.3333333333334,1.6666666666666667,5.56745182012848
45,0,2,2,4,1,3,3,1,5154,4,4,8,572.6666666666666,3.3333333333333335,0.38804811796662786
36,0,1,2,4,4,4,2,1,6962,4,3,1,3481.0,3.0,0.2872737719046251
43,0,2,2,4,1,1,4,1,5675,1,3,7,709.375,2.6666666666666665,0.3524229074889868
27,0,1,5,2,1,4,4,2,2379,0,2,5,396.5,3.3333333333333335,2.101723413198823
29,0,1,20,1,3,4,4,1,3812,1,4,11,317.6666666666667,4.0,5.246589716684156
32,0,2,10,4,2,4,4,2,4648,8,4,0,4648.0,4.0,2.151462994836489
42,0,1,10,4,5,3,3,1,2936,3,2,6,419.42857142857144,2.6666666666666665,3.4059945504087192
47,0,1,9,4,1,2,3,2,2105,4,3,2,701.6666666666666,2.6666666666666665,4.275534441805226
46,0,1,2,2,1,4,4,0,8578,3,2,9,857.8,3.3333333333333335,0.23315458148752624
28,0,0,1,2,1,3,4,0,2706,1,3,3,676.5,3.3333333333333335,0.36954915003695493
29,0,1,29,1,1,4,3,0,6384,8,3,7,798.0,3.3333333333333335,4.542606516290727
42,0,1,8,3,1,4,3,2,3968,4,3,0,3968.0,3.3333333333333335,2.0161290322580645
32,1,2,2,4,2,3,2,2,9907,7,2,2,3302.3333333333335,2.3333333333333335,0.2018774603815484
46,0,2,3,3,5,1,1,0,13225,2,3,19,661.25,1.6666666666666667,0.22684310018903592
27,0,2,23,1,3,2,3,1,3540,1,3,9,354.0,2.6666666666666665,6.497175141242938
29,0,0,6,1,3,4,2,1,2804,1,3,1,1402.0,3.0,2.1398002853067046
43,0,1,6,3,3,1,3,1,19392,7,3,16,1140.7058823529412,2.3333333333333335,0.3094059405940594
48,0,1,10,3,1,4,2,1,19665,4,3,22,855.0,3.0,0.5085176709890669
29,1,1,24,2,1,4,4,2,2439,1,2,1,1219.5,3.3333333333333335,9.84009840098401
46,1,2,10,3,1,3,2,1,7314,5,3,8,812.6666666666666,2.6666666666666665,1.3672409078479628
27,0,1,15,3,1,4,1,1,4774,0,2,7,596.75,2.3333333333333335,3.142019271051529
39,0,1,19,4,4,4,4,0,3902,8,3,2,1300.6666666666667,3.6666666666666665,4.8692977960020505
55,0,1,2,4,5,2,4,1,2662,8,4,5,443.6666666666667,3.3333333333333335,0.7513148009015778
28,0,2,3,3,3,2,2,1,2856,1,3,1,1428.0,2.3333333333333335,1.050420168067227
30,1,2,9,3,3,2,4,2,1081,1,2,1,540.5,2.6666666666666665,8.325624421831638
22,1,1,7,1,1,4,2,2,2472,1,3,1,1236.0,3.0,2.8317152103559873
36,0,2,10,4,5,2,3,1,5673,1,3,10,515.7272727272727,2.6666666666666665,1.7627357659086902
31,0,1,20,3,1,2,3,0,4197,1,3,10,381.54545454545456,2.6666666666666665,4.765308553728854
34,0,2,4,3,1,3,4,1,9713,2,3,5,1618.8333333333333,3.3333333333333335,0.41181921136621025
29,0,1,7,3,1,4,1,2,2062,3,3,3,515.5,2.6666666666666665,3.394762366634336
37,0,1,7,4,3,4,1,1,4284,5,3,5,714.0,2.6666666666666665,1.6339869281045751
35,0,1,16,2,4,4,2,1,4788,0,3,3,1197.0,3.0,3.341687552213868
45,0,1,25,2,1,2,4,1,5906,0,2,9,590.6,2.6666666666666665,4.232983406705046
36,0,0,2,1,0,2,4,2,3886,1,2,10,353.27272727272725,2.6666666666666665,0.514668039114771
40,0,1,1,4,1,1,1,0,16823,2,3,19,841.15,1.6666666666666667,0.05944243000653866
26,0,1,1,2,1,2,3,1,2933,1,2,1,1466.5,2.3333333333333335,0.34094783498124787
27,0,2,2,2,3,1,3,2,6500,0,2,8,722.2222222222222,2.0,0.3076923076923077
48,0,1,22,3,3,4,4,0,17174,3,3,22,746.695652173913,3.6666666666666665,1.2810061721206476
44,0,1,1,4,1,2,1,1,5033,2,3,2,1677.6666666666667,2.0,0.19868865487780646
34,1,1,16,4,5,4,1,1,2307,1,3,5,384.5,2.6666666666666665,6.9354139575205895
56,1,1,24,2,1,1,4,2,2587,1,3,4,517.4,2.6666666666666665,9.277155005798221
36,0,2,17,2,2,3,2,1,5507,2,1,4,1101.4,2.0,3.0869802070092613
41,0,2,8,3,2,3,2,1,4393,5,3,5,732.1666666666666,2.6666666666666665,1.821078989301161
42,0,1,6,3,3,3,1,1,13348,9,4,13,953.4285714285714,2.6666666666666665,0.4495055439017081
31,0,2,10,2,3,3,4,0,6583,2,3,5,1097.1666666666667,3.3333333333333335,1.5190642564180465
34,0,2,3,1,3,4,4,1,8103,3,2,4,1620.6,3.3333333333333335,0.37023324694557574
31,0,1,4,3,3,1,3,0,3978,8,2,2,1326.0,2.0,1.0055304172951232
26,0,1,6,3,4,3,4,1,2544,0,3,7,318.0,3.3333333333333335,2.358490566037736
45,0,1,1,4,3,2,3,2,5399,4,3,4,1079.8,2.6666666666666665,0.18521948508983144
33,0,2,10,4,2,2,3,2,5487,1,2,10,498.8181818181818,2.3333333333333335,1.822489520685256
28,0,2,1,2,1,3,4,1,6834,1,3,7,854.25,3.3333333333333335,0.1463271875914545
29,1,2,24,3,5,3,1,2,1091,1,3,1,545.5,2.3333333333333335,21.998166819431713
39,0,2,21,4,1,1,3,1,5736,6,3,3,1434.0,2.3333333333333335,3.6610878661087867
27,0,1,2,4,5,2,2,1,2226,1,2,5,371.0,2.0,0.8984725965858041
34,0,1,22,4,4,3,4,1,5747,1,3,15,359.1875,3.3333333333333335,3.8280842178527927
28,1,2,13,2,2,4,3,2,9854,3,3,2,3284.6666666666665,3.3333333333333335,1.3192612137203168
47,0,1,14,4,5,3,2,1,5467,8,4,8,607.4444444444445,3.0,2.5608194622279132
56,0,2,11,5,2,4,1,1,5380,4,3,0,5380.0,2.6666666666666665,2.0446096654275094
39,0,1,9,2,3,1,1,1,5151,1,3,10,468.27272727272725,1.6666666666666667,1.7472335468841003
38,0,1,8,3,3,4,2,0,2133,1,3,20,101.57142857142857,3.0,3.750586029067042
58,0,2,21,3,1,4,4,1,17875,4,2,1,8937.5,3.3333333333333335,1.1748251748251748
32,1,1,5,2,1,1,3,2,2432,3,3,4,486.4,2.3333333333333335,2.055921052631579
38,0,1,9,2,1,2,4,0,4771,2,4,5,795.1666666666666,3.3333333333333335,1.8863969817648292
49,0,1,2,1,1,2,4,1,19161,3,3,5,3193.5,3.0,0.10437868587234486
42,0,2,12,4,2,2,4,0,5087,3,3,0,5087.0,3.0,2.3589541969726757
27,1,0,22,3,0,1,2,1,2863,1,3,1,1431.5,2.0,7.684247293049249
35,0,2,18,4,3,2,1,1,5561,0,1,5,926.8333333333334,1.3333333333333333,3.2368279086495235
28,0,1,16,3,3,3,3,2,2144,1,2,5,357.3333333333333,2.6666666666666665,7.462686567164178
31,0,1,3,2,3,3,1,0,3065,1,4,4,613.0,2.6666666666666665,0.9787928221859706
36,0,1,9,4,1,1,2,1,2810,1,3,5,468.3333333333333,2.0,3.202846975088968
34,0,2,1,3,2,1,4,2,9888,1,2,14,659.2,2.3333333333333335,0.1011326860841424
34,0,2,13,4,3,4,3,0,8628,1,2,8,958.6666666666666,3.0,1.5067222994900324
26,0,1,1,3,3,3,1,2,2867,0,2,7,358.375,2.0,0.3487966515521451
29,0,1,1,3,1,1,1,1,5373,0,2,5,895.5,1.3333333333333333,0.18611576400521124
32,0,1,15,4,3,3,4,0,6667,5,3,5,1111.1666666666667,3.3333333333333335,2.2498875056247187
31,0,1,1,3,1,4,1,1,5003,1,3,10,454.8181818181818,2.6666666666666665,0.1998800719568259
28,1,1,17,3,5,3,4,0,2367,5,2,4,473.4,3.0,7.182087029995775
38,0,2,1,3,1,1,1,2,2858,4,2,1,1429.0,1.3333333333333333,0.34989503149055284
35,0,2,7,4,1,3,4,1,5204,1,3,10,473.09090909090907,3.3333333333333335,1.3451191391237511
27,0,2,9,3,2,4,4,2,4105,1,3,7,513.125,3.6666666666666665,2.192448233861145
32,0,1,5,4,1,4,4,2,9679,8,3,1,4839.5,3.6666666666666665,0.5165822915590453
31,1,2,26,4,2,1,4,1,5617,1,3,10,510.6363636363636,2.6666666666666665,4.628805412141713
53,1,2,24,4,1,1,1,2,10448,6,2,2,3482.6666666666665,1.3333333333333333,2.2970903522205206
54,0,1,9,2,1,1,3,1,2897,3,2,4,579.4,2.0,3.1066620642043494
33,0,1,7,2,1,4,3,0,5968,1,3,9,596.8,3.3333333333333335,1.1729222520107239
43,0,1,11,3,1,1,3,1,7510,1,3,10,682.7272727272727,2.3333333333333335,1.4647137150466045
38,0,0,1,4,4,4,2,1,2991,0,3,6,427.2857142857143,3.0,0.33433634236041454
55,0,0,26,4,0,3,2,1,19636,4,3,10,1785.090909090909,2.6666666666666665,1.3240985944184152
31,0,1,2,1,3,4,4,0,1129,1,3,1,564.5,3.6666666666666665,1.7714791851195748
39,0,2,15,4,2,2,1,2,13341,0,3,20,635.2857142857143,2.0,1.124353496739375
42,0,1,23,2,1,4,3,2,4332,1,3,20,206.28571428571428,3.3333333333333335,5.30932594644506
